2022-11-04 20:20:24.844 [main] INFO  c.c.converter.auth.AuthenticationApplication - Starting AuthenticationApplication using Java 18 on kftnb-77 with PID 5056 (C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication\target\classes started by a.charykov in C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication)
2022-11-04 20:20:24.845 [main] INFO  c.c.converter.auth.AuthenticationApplication - No active profile set, falling back to 1 default profile: "default"
2022-11-04 20:20:30.881 [main] INFO  c.c.converter.auth.AuthenticationApplication - Started AuthenticationApplication in 6.522 seconds (JVM running for 10.3)
2022-11-04 20:27:02.467 [http-nio-8080-exec-1] INFO  c.c.c.auth.controllers.RegistrationController - -Start_Method_checkUserInfo
2022-11-04 20:27:02.643 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start user validator
2022-11-04 20:27:02.643 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkLogin
2022-11-04 20:27:02.651 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test1)
2022-11-04 20:27:02.664 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new login!
2022-11-04 20:27:02.664 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkLogin
2022-11-04 20:27:02.665 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkEmail
2022-11-04 20:27:02.678 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByMail(cepebix322@hoxds.com)
2022-11-04 20:27:02.690 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new email!
2022-11-04 20:27:02.690 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkEmail
2022-11-04 20:27:06.890 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkPhone
2022-11-04 20:27:06.893 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByPhone(00000000001)
2022-11-04 20:27:06.898 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new phone!
2022-11-04 20:27:06.898 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkPhone
2022-11-04 20:27:06.898 [http-nio-8080-exec-1] INFO  c.c.converter.auth.validation.CustomUsersValidator - End user validator
2022-11-04 20:27:06.898 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - -Start_Method_deleteUserByIdAndLogin
2022-11-04 20:27:06.927 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_saveRoleForUser
2022-11-04 20:27:06.928 [http-nio-8080-exec-1] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test1)
2022-11-04 20:28:21.073 [main] INFO  c.c.converter.auth.AuthenticationApplication - Starting AuthenticationApplication using Java 18 on kftnb-77 with PID 2116 (C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication\target\classes started by a.charykov in C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication)
2022-11-04 20:28:21.074 [main] INFO  c.c.converter.auth.AuthenticationApplication - No active profile set, falling back to 1 default profile: "default"
2022-11-04 20:28:25.402 [main] INFO  c.c.converter.auth.AuthenticationApplication - Started AuthenticationApplication in 4.649 seconds (JVM running for 5.11)
2022-11-04 20:29:24.487 [main] INFO  c.c.converter.auth.AuthenticationApplication - Starting AuthenticationApplication using Java 18 on kftnb-77 with PID 14524 (C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication\target\classes started by a.charykov in C:\CastOfProjectFolder\Резервная копия\Project_on_Java\Microservice\authentication)
2022-11-04 20:29:24.488 [main] INFO  c.c.converter.auth.AuthenticationApplication - No active profile set, falling back to 1 default profile: "default"
2022-11-04 20:29:29.244 [main] INFO  c.c.converter.auth.AuthenticationApplication - Started AuthenticationApplication in 5.068 seconds (JVM running for 5.55)
2022-11-04 20:30:07.460 [http-nio-8080-exec-10] INFO  c.c.c.auth.controllers.RegistrationController - -Start_Method_checkUserInfo
2022-11-04 20:30:07.676 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start user validator
2022-11-04 20:30:07.676 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkLogin
2022-11-04 20:30:07.693 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test1)
2022-11-04 20:30:07.711 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new login!
2022-11-04 20:30:07.712 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkLogin
2022-11-04 20:30:07.712 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkEmail
2022-11-04 20:30:07.713 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByMail(cepebix322@hoxds.com)
2022-11-04 20:30:07.723 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new email!
2022-11-04 20:30:07.724 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkEmail
2022-11-04 20:30:10.473 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - Start checkPhone
2022-11-04 20:30:10.475 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByPhone(00000000001)
2022-11-04 20:30:10.484 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - This new phone!
2022-11-04 20:30:10.484 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - End checkPhone
2022-11-04 20:30:10.484 [http-nio-8080-exec-10] INFO  c.c.converter.auth.validation.CustomUsersValidator - End user validator
2022-11-04 20:30:10.487 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - -Start_Method_deleteUserByIdAndLogin
2022-11-04 20:30:10.516 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_saveRoleForUser
2022-11-04 20:30:10.517 [http-nio-8080-exec-10] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test1)
